-4.510	2.1948946880819643e-02	5.5741666433329493e-02	4.9564293623221081e-02
-4.500	2.2444589817051847e-02	5.6743384575525371e-02	5.0815991598382154e-02
-4.490	2.2952749733035259e-02	5.7766124785230771e-02	5.2082158989148822e-02
-4.480	2.3473571322926722e-02	5.8809909618656911e-02	5.3362978197709576e-02
-4.470	2.4007201104903720e-02	5.9874758659834548e-02	5.4658625329572386e-02
-4.460	2.4553787358199387e-02	6.0960688338890512e-02	5.5969270042071820e-02
-4.450	2.5113480058620765e-02	6.2067711749528368e-02	5.7295075391111061e-02
-4.440	2.5686430812531361e-02	6.3195838463999510e-02	5.8636197678011814e-02
-4.430	2.6272792789311609e-02	6.4345074347472442e-02	5.9992786294746511e-02
-4.420	2.6872720652259128e-02	6.5515421370130320e-02	6.1364983569434511e-02
-4.410	2.7486370487952855e-02	6.6706877418919980e-02	6.2752924610312580e-02
-4.400	2.8113899734056293e-02	6.7919436107207479e-02	6.4156737150202231e-02
-4.390	2.8755467105558565e-02	6.9153086584411466e-02	6.5576541389541373e-02
-4.380	2.9411232519454475e-02	7.0407813343717804e-02	6.7012449840114813e-02
-4.370	3.0081357017855106e-02	7.1683596030052060e-02	6.8464567167525900e-02
-4.360	3.0766002689530201e-02	7.2980409246398578e-02	6.9932990034537484e-02
-4.350	3.1465332589876244e-02	7.4298222360625915e-02	7.1417806943350856e-02
-4.340	3.2179510659309636e-02	7.5636999310930084e-02	7.2919098078957773e-02
-4.330	3.2908701640099215e-02	7.6996698412064885e-02	7.4436935151609013e-02
-4.320	3.3653070991614985e-02	7.8377272160439021e-02	7.5971381240609412e-02
-4.310	3.4412784804021039e-02	7.9778667040328030e-02	7.7522490637410874e-02
-4.300	3.5188009710394964e-02	8.1200823329200839e-02	7.9090308690258126e-02
-4.290	3.5978912797297487e-02	8.2643674904449793e-02	8.0674871648401689e-02
-4.280	3.6785661513782118e-02	8.4107149049573490e-02	8.2276206508059446e-02
-4.270	3.7608423578861648e-02	8.5591166262020013e-02	8.3894330858200403e-02
-4.260	3.8447366887444281e-02	8.7095640060795829e-02	8.5529252728337543e-02
-4.250	3.9302659414727395e-02	8.8620476796054046e-02	8.7180970436404312e-02
-4.240	4.0174469119091033e-02	9.0165575458766176e-02	8.8849472438883012e-02
-4.230	4.1062963843480439e-02	9.1730827492667907e-02	9.0534737181293998e-02
-4.220	4.1968311215292944e-02	9.3316116606619190e-02	9.2236732951216469e-02
-4.210	4.2890678544806028e-02	9.4921318589568079e-02	9.3955417731945587e-02
-4.200	4.3830232722124843e-02	9.6546301126247888e-02	9.5690739058968965e-02
-4.190	4.4787140112715174e-02	9.8190923615815995e-02	9.7442633877354190e-02
-4.180	4.5761566451488940e-02	9.9855036991544133e-02	9.9211028402274512e-02
-4.170	4.6753676735510633e-02	1.0153848354380922e-01	1.0099583798074574e-01
-4.160	4.7763635115318323e-02	1.0324109674447790e-01	1.0279696695673302e-01
-4.150	4.8791604784886103e-02	1.0496270107486017e-01	1.0461430853792364e-01
-4.140	4.9837747870265070e-02	1.0670311185554965e-01	1.0644774466602362e-01
-4.130	5.0902225316925266e-02	1.0846213508002299e-01	1.0829714588913286e-01
-4.120	5.1985196775816804e-02	1.1023956725056794e-01	1.1016237123793593e-01
-4.110	5.3086820488196212e-02	1.1203519521829708e-01	1.1204326810430010e-01
-4.100	5.4207253169239362e-02	1.1384879602584930e-01	1.1393967212398520e-01
-4.090	5.5346649890479750e-02	1.1568013675450012e-01	1.1585140706212366e-01
-4.080	5.6505163961100120e-02	1.1752897437435006e-01	1.1777828470314022e-01
-4.070	5.7682946808132567e-02	1.1939505559927482e-01	1.1972010474375633e-01
-4.060	5.8880147855568249e-02	1.2127811674529387e-01	1.2167665469075728e-01
-4.050	6.0096914402477358e-02	1.2317788359404475e-01	1.2364770976220829e-01
-4.040	6.1333391500099019e-02	1.2509407126006022e-01	1.2563303279378152e-01
-4.030	6.2589721828036612e-02	1.2702638406352146e-01	1.2763237414880313e-01
-4.020	6.3866045569525062e-02	1.2897451540710281e-01	1.2964547163380769e-01
-4.010	6.5162500285862679e-02	1.3093814765870571e-01	1.3167205041815666e-01
-4.000	6.6479220790044202e-02	1.3291695203864423e-01	1.3371182295943579e-01
-3.990	6.7816339019639099e-02	1.3491058851300597e-01	1.3576448893332471e-01
-3.980	6.9173983908972086e-02	1.3691870569188680e-01	1.3782973516954916e-01
-3.970	7.0552281260668342e-02	1.3894094073411639e-01	1.3990723559261858e-01
-3.960	7.1951353616594840e-02	1.4097691925718248e-01	1.4199665116903651e-01
-3.950	7.3371320128284775e-02	1.4302625525404530e-01	1.4409762985957766e-01
-3.940	7.4812296426880365e-02	1.4508855101544169e-01	1.4620980657836538e-01
-3.930	7.6274394492663378e-02	1.4716339705941570e-01	1.4833280315739911e-01
-3.920	7.7757722524236988e-02	1.4925037206672814e-01	1.5046622831811338e-01
-3.910	7.9262384807418818e-02	1.5134904282373055e-01	1.5260967764878572e-01
-3.900	8.0788481583905988e-02	1.5345896417152163e-01	1.5476273358928480e-01
-3.890	8.2336108919798784e-02	1.5557967896288191e-01	1.5692496542186610e-01
-3.880	8.3905358574018526e-02	1.5771071802569289e-01	1.5909592926980756e-01
-3.870	8.5496317866716534e-02	1.5985160013463537e-01	1.6127516810221590e-01
-3.860	8.7109069547738810e-02	1.6200183198949894e-01	1.6346221174707551e-01
-3.850	8.8743691665209512e-02	1.6416090820217408e-01	1.6565657691068750e-01
-3.840	9.0400257434316539e-02	1.6632831129047401e-01	1.6785776720570109e-01
-3.830	9.2078835106373963e-02	1.6850351168098984e-01	1.7006527318575274e-01
-3.820	9.3779487838231451e-02	1.7068596771899183e-01	1.7227857238902586e-01
-3.810	9.5502273562121029e-02	1.7287512568768978e-01	1.7449712938859133e-01
-3.800	9.7247244856006804e-02	1.7507041983471108e-01	1.7672039585201302e-01
-3.790	9.9014448814527201e-02	1.7727127240827892e-01	1.7894781060796847e-01
-3.780	1.0080392692060659e-01	1.7947709370083911e-01	1.8117879972227444e-01
-3.770	1.0261571491783023e-01	1.8168728210252358e-01	1.8341277658128322e-01
-3.760	1.0444984268364245e-01	1.8390122416241264e-01	1.8564914198484314e-01
-3.750	1.0630633410348997e-01	1.8611829465978866e-01	1.8788728424680171e-01
-3.740	1.0818520694595873e-01	1.8833785668335520e-01	1.9012657930533641e-01
-3.730	1.1008647273901204e-01	1.9055926172070445e-01	1.9236639084100085e-01
-3.720	1.1201013664742232e-01	1.9278184975591747e-01	1.9460607040474157e-01
-3.710	1.1395619735146932e-01	1.9500494937754828e-01	1.9684495755380790e-01
-3.700	1.1592464692700753e-01	1.9722787789491139e-01	1.9908237999781400e-01
-3.690	1.1791547072698544e-01	1.9944994146492753e-01	2.0131765375282076e-01
-3.680	1.1992864726451380e-01	2.0167043522739211e-01	2.0355008330566385e-01
-3.670	1.2196414809757061e-01	2.0388864345088750e-01	2.0577896178646987e-01
-3.660	1.2402193771543535e-01	2.0610383968727769e-01	2.0800357115148937e-01
-3.650	1.2610197342695048e-01	2.0831528693690915e-01	2.1022318237424242e-01
-3.640	1.2820420525069326e-01	2.1052223782250989e-01	2.1243705564694196e-01
-3.630	1.3032857580716201e-01	2.1272393477374643e-01	2.1464444059052948e-01
-3.620	1.3247502021306834e-01	2.1491961022076891e-01	2.1684457647474986e-01
-3.610	1.3464346597781568e-01	2.1710848679816652e-01	2.1903669244707624e-01
-3.600	1.3683383290228573e-01	2.1928977755813933e-01	2.2122000777158968e-01
-3.590	1.3904603298000129e-01	2.2146268619398551e-01	2.2339373207679797e-01
-3.580	1.4127997030076939e-01	2.2362640727288469e-01	2.2555706561327621e-01
-3.570	1.4353554095690210e-01	2.2578012647885332e-01	2.2770919952033680e-01
-3.560	1.4581263295210525e-01	2.2792302086507604e-01	2.2984931610239503e-01
-3.550	1.4811112611312857e-01	2.3005425911627322e-01	2.3197658911433389e-01
-3.540	1.5043089200427220e-01	2.3217300182040324e-01	2.3409018405651622e-01
-3.530	1.5277179384483722e-01	2.3427840175034181e-01	2.3618925847863748e-01
-3.520	1.5513368642962438e-01	2.3636960415472819e-01	2.3827296229318246e-01
-3.510	1.5751641605255626e-01	2.3844574705873367e-01	2.4034043809751859e-01
-3.500	1.5991982043353123e-01	2.4050596157378157e-01	2.4239082150553837e-01
-3.490	1.6234372864858659e-01	2.4254937221712558e-01	2.4442324148772204e-01
-3.480	1.6478796106346305e-01	2.4457509724015097e-01	2.4643682072056416e-01
-3.470	1.6725232927066935e-01	2.4658224896633940e-01	2.4843067594424784e-01
-3.460	1.6973663603011241e-01	2.4856993413777306e-01	2.5040391832947984e-01
-3.450	1.7224067521340686e-01	2.5053725427108775e-01	2.5235565385229353e-01
-3.440	1.7476423175192948e-01	2.5248330602167623e-01	2.5428498367781760e-01
-3.430	1.7730708158870775e-01	2.5440718155713365e-01	2.5619100455173477e-01
-3.420	1.7986899163422493e-01	2.5630796893866536e-01	2.5807280920034670e-01
-3.410	1.8244971972622856e-01	2.5818475251136680e-01	2.5992948673816468e-01
-3.400	1.8504901459361070e-01	2.6003661330229039e-01	2.6176012308372754e-01
-3.390	1.8766661582444805e-01	2.6186262942699529e-01	2.6356380138242713e-01
-3.380	1.9030225383827193e-01	2.6366187650335621e-01	2.6533960243761828e-01
-3.370	1.9295564986264749e-01	2.6543342807390141e-01	2.6708660514792143e-01
-3.360	1.9562651591412716e-01	2.6717635603458451e-01	2.6880388695271523e-01
-3.350	1.9831455478365453e-01	2.6888973107198116e-01	2.7049052428328696e-01
-3.340	2.0101946002648752e-01	2.7057262310637448e-01	2.7214559302175817e-01
-3.330	2.0374091595670588e-01	2.7222410174284095e-01	2.7376816896529615e-01
-3.320	2.0647859764635820e-01	2.7384323672784239e-01	2.7535732829754755e-01
-3.310	2.0923217092933336e-01	2.7542909841325619e-01	2.7691214806493542e-01
-3.300	2.1200129240998219e-01	2.7698075822547996e-01	2.7843170665970873e-01
-3.290	2.1478560947657965e-01	2.7849728914149396e-01	2.7991508430727774e-01
-3.280	2.1758476031965238e-01	2.7997776616941183e-01	2.8136136355985664e-01
-3.270	2.2039837395525086e-01	2.8142126683553448e-01	2.8276962979378678e-01
-3.260	2.2322607025318861e-01	2.8282687167527759e-01	2.8413897171264296e-01
-3.250	2.2606745997031508e-01	2.8419366473006918e-01	2.8546848185348012e-01
-3.240	2.2892214478885020e-01	2.8552073404757117e-01	2.8675725709820965e-01
-3.230	2.3178971735983200e-01	2.8680717218720936e-01	2.8800439918756054e-01
-3.220	2.3466976135170750e-01	2.8805207672846284e-01	2.8920901523956583e-01
-3.210	2.3756185150410306e-01	2.8925455078384871e-01	2.9037021826998982e-01
-3.200	2.4046555368680320e-01	2.9041370351401402e-01	2.9148712771661672e-01
-3.190	2.4338042496396894e-01	2.9152865064685046e-01	2.9255886996486752e-01
-3.180	2.4630601366361765e-01	2.9259851499809614e-01	2.9358457887661882e-01
-3.170	2.4924185945238436e-01	2.9362242699529206e-01	2.9456339631961548e-01
-3.160	2.5218749341558061e-01	2.9459952520248334e-01	2.9549447269939144e-01
-3.150	2.5514243814257487e-01	2.9552895684757408e-01	2.9637696749130205e-01
-3.140	2.5810620781748789e-01	2.9640987834993643e-01	2.9721004977387033e-01
-3.130	2.6107830831522622e-01	2.9724145584947181e-01	2.9799289876212975e-01
-3.120	2.6405823730284766e-01	2.9802286573580400e-01	2.9872470434105708e-01
-3.110	2.6704548434625824e-01	2.9875329517769333e-01	2.9940466759852569e-01
-3.100	2.7003953102224398e-01	2.9943194265209933e-01	3.0003200135752101e-01
-3.090	2.7303985103581874e-01	3.0005801847262986e-01	3.0060593070707325e-01
-3.080	2.7604591034288922e-01	3.0063074531682848e-01	3.0112569353183216e-01
-3.070	2.7905716727820745e-01	3.0114935875222149e-01	3.0159054103944422e-01
-3.060	2.8207307268860216e-01	3.0161310776028222e-01	3.0199973828583737e-01
-3.050	2.8509307007146084e-01	3.0202125525841345e-01	3.0235256469758137e-01
-3.040	2.8811659571843684e-01	3.0237307861911444e-01	3.0264831459129971e-01
-3.030	2.9114307886434976e-01	3.0266787018630381e-01	3.0288629768943465e-01
-3.020	2.9417194184124362e-01	3.0289584137506986e-01	3.0307493604519731e-01
-3.010	2.9720269120169573e-01	3.0306539235956209e-01	3.0320449537131372e-01
-3.000	3.0023473615540885e-01	3.0318493977630961e-01	3.0326525834442980e-01
-2.990	3.0326738873885328e-01	3.0324474442289667e-01	3.0326569790433283e-01
-2.980	3.0630004571789637e-01	3.0324418093175670e-01	3.0320520856770677e-01
-2.970	3.0933209780357340e-01	3.0318264184686877e-01	3.0308320332739552e-01
-2.960	3.1236292983684727e-01	3.0305953810700620e-01	3.0289911413327336e-01
-2.950	3.1539192097818031e-01	3.0287429952351813e-01	3.0265239236552305e-01
-2.940	3.1841844490183535e-01	3.0262637525041419e-01	3.0234250930178946e-01
-2.930	3.2144186999485375e-01	3.0231523424821583e-01	3.0196895657612344e-01
-2.920	3.2446155956061479e-01	3.0194036573948718e-01	3.0153124663105585e-01
-2.910	3.2747687202692499e-01	3.0150127965738160e-01	3.0102891316044811e-01
-2.900	3.3048716115852933e-01	3.0099750708484663e-01	3.0046151154470002e-01
-2.890	3.3349177627397630e-01	3.0042860068606564e-01	2.9982861927631482e-01
-2.880	3.3649006246673940e-01	2.9979413512813219e-01	2.9912983637656271e-01
-2.870	3.3948136083050512e-01	2.9909370749369485e-01	2.9836478580225473e-01
-2.860	3.4246500868852753e-01	2.9832693768358148e-01	2.9753311384249431e-01
-2.850	3.4544033982695249e-01	2.9749346880926569e-01	2.9663449050483476e-01
-2.840	3.4840668473200059e-01	2.9659296757460102e-01	2.9566860989080784e-01
-2.830	3.5136337083090885e-01	2.9562512464678364e-01	2.9463519056030291e-01
-2.820	3.5430972273651196e-01	2.9458965501601997e-01	2.9353397588425834e-01
-2.810	3.5724506249535498e-01	2.9348629834335604e-01	2.9236473438556188e-01
-2.800	3.6016870983921045e-01	2.9231481929656217e-01	2.9112726006782602e-01
-2.790	3.6307998243988893e-01	2.9107500787373503e-01	2.8982137273164871e-01
-2.780	3.6597819616720562e-01	2.8976667971422249e-01	2.8844691827794983e-01
-2.770	3.6886266534998513e-01	2.8838967639645902e-01	2.8700376899804220e-01
-2.760	3.7173270303996525e-01	2.8694386572236436e-01	2.8549182385055588e-01
-2.750	3.7458762127847095e-01	2.8542914198842179e-01	2.8391100872430536e-01
-2.740	3.7742673136571370e-01	2.8384542624252007e-01	2.8226127668731060e-01
-2.730	3.8024934413258682e-01	2.8219266652676606e-01	2.8054260822119487e-01
-2.720	3.8305477021479872e-01	2.8047083810548618e-01	2.7875501144135445e-01
-2.710	3.8584232032921179e-01	2.7867994367880822e-01	2.7689852230198564e-01
-2.700	3.8861130555223172e-01	2.7682001358090286e-01	2.7497320478618320e-01
-2.690	3.9136103760009411e-01	2.7489110596309568e-01	2.7297915108042997e-01
-2.680	3.9409082911089832e-01	2.7289330696116404e-01	2.7091648173377919e-01
-2.670	3.9679999392823573e-01	2.7082673084711611e-01	2.6878534580113883e-01
-2.660	3.9948784738624721e-01	2.6869152016485570e-01	2.6658592097049522e-01
-2.650	4.0215370659595207e-01	2.6648784584956614e-01	2.6431841367389258e-01
-2.640	4.0479689073269109e-01	2.6421590733062489e-01	2.6198305918215575e-01
-2.630	4.0741672132451257e-01	2.6187593261803005e-01	2.5958012168304262e-01
-2.620	4.1001252254134313e-01	2.5946817837202252e-01	2.5710989434255149e-01
-2.610	4.1258362148476818e-01	2.5699292995562090e-01	2.5457269934935117e-01
-2.600	4.1512934847826188e-01	2.5445050147003517e-01	2.5196888794252531e-01
-2.590	4.1764903735768732e-01	2.5184123577314260e-01	2.4929884042156353e-01
-2.580	4.2014202576190324e-01	2.4916550447995556e-01	2.4656296613999928e-01
-2.570	4.2260765542330292e-01	2.4642370794647406e-01	2.4376170348076687e-01
-2.560	4.2504527245811030e-01	2.4361627523499163e-01	2.4089551981492718e-01
-2.550	4.2745422765625968e-01	2.4074366406249825e-01	2.3796491144226206e-01
-2.540	4.2983387677068191e-01	2.3780636073067490e-01	2.3497040351513859e-01
-2.530	4.3218358080583341e-01	2.3480488003887556e-01	2.3191254994379606e-01
-2.520	4.3450270630527121e-01	2.3173976517824485e-01	2.2879193328497321e-01
-2.510	4.3679062563812104e-01	2.2861158760888250e-01	2.2560916461215269e-01
-2.500	4.3904671728424288e-01	2.2542094691832709e-01	2.2236488336892896e-01
-2.490	4.4127036611793241e-01	2.2216847066285961e-01	2.1905975720400384e-01
-2.480	4.4346096368997295e-01	2.1885481419012559e-01	2.1569448178933309e-01
-2.470	4.4561790850786570e-01	2.1548066044459385e-01	2.1226978062008467e-01
-2.460	4.4774060631406681e-01	2.1204671975450756e-01	2.0878640479783694e-01
-2.450	4.4982847036204510e-01	2.0855372960175023e-01	2.0524513279569062e-01
-2.440	4.5188092169000188e-01	2.0500245437329478e-01	2.0164677020661875e-01
-2.430	4.5389738939206808e-01	2.0139368509555566e-01	1.9799214947417082e-01
-2.420	4.5587731088680977e-01	1.9772823915075416e-01	1.9428212960663555e-01
-2.410	4.5782013218287615e-01	1.9400695997639611e-01	1.9051759587356726e-01
-2.400	4.5972530814161211e-01	1.9023071674676278e-01	1.8669945948615779e-01
-2.390	4.6159230273647339e-01	1.8640040403789032e-01	1.8282865726038627e-01
-2.380	4.6342058930907759e-01	1.8251694147496655e-01	1.7890615126427722e-01
-2.370	4.6520965082172033e-01	1.7858127336346941e-01	1.7493292844822517e-01
-2.360	4.6695898010620246e-01	1.7459436830300146e-01	1.7091000025983660e-01
-2.350	4.6866808010880079e-01	1.7055721878526525e-01	1.6683840224238239e-01
-2.340	4.7033646413122421e-01	1.6647084077526886e-01	1.6271919361800979e-01
-2.330	4.7196365606740437e-01	1.6233627327690631e-01	1.5855345685527283e-01
-2.320	4.7354919063595768e-01	1.5815457788246612e-01	1.5434229722171322e-01
-2.310	4.7509261360817479e-01	1.5392683830679660e-01	1.5008684232133279e-01
-2.300	4.7659348203138829e-01	1.4965415990596476e-01	1.4578824161769555e-01
-2.290	4.7805136444756530e-01	1.4533766918114210e-01	1.4144766594259839e-01
-2.280	4.7946584110699103e-01	1.4097851326765287e-01	1.3706630699081346e-01
-2.270	4.8083650417689922e-01	1.3657785940968403e-01	1.3264537680099109e-01
-2.260	4.8216295794490927e-01	1.3213689442074195e-01	1.2818610722344959e-01
-2.250	4.8344481901714365e-01	1.2765682413057894e-01	1.2368974937479432e-01
-2.240	4.8468171651089126e-01	1.2313887281852848e-01	1.1915757307994840e-01
-2.230	4.8587329224169090e-01	1.1858428263382864e-01	1.1459086630182641e-01
-2.220	4.8701920090470879e-01	1.1399431300316248e-01	1.0999093455922365e-01
-2.210	4.8811911025030119e-01	1.0937024002598456e-01	1.0535910033302559e-01
-2.200	4.8917270125363171e-01	1.0471335585773683e-01	1.0069670246150736e-01
-2.190	4.9017966827824683e-01	1.0002496808172084e-01	9.6005095524596518e-02
-2.180	4.9113971923349303e-01	9.5306399069498005e-02	9.1285649218161291e-02
-2.170	4.9205257572567457e-01	9.0558985330878194e-02	8.6539747718196558e-02
-2.160	4.9291797320285635e-01	8.5784076853368696e-02	8.1768789035734868e-02
-2.150	4.9373566109321365e-01	8.0983036431908018e-02	7.6974184362483433e-02
-2.140	4.9450540293683842e-01	7.6157238988886322e-02	7.2157357408328016e-02
-2.130	4.9522697651092162e-01	7.1308070885592156e-02	6.7319743730279324e-02
-2.120	4.9590017394822450e-01	6.6436929224662267e-02	6.2462790054267636e-02
-2.110	4.9652480184876763e-01	6.1545221144938544e-02	5.7587953589248841e-02
-2.100	4.9710068138466001e-01	5.6634363108198471e-02	5.2696701335247897e-02
-2.090	4.9762764839801255e-01	5.1705780179383820e-02	4.7790509384576685e-02
-2.080	4.9810555349185837e-01	4.6760905299567834e-02	4.2870862217960548e-02
-2.070	4.9853426211403790e-01	4.1801178553396601e-02	3.7939251994911993e-02
-2.060	4.9891365463398724e-01	3.6828046430344763e-02	3.2997177839875380e-02
-2.050	4.9924362641238584e-01	3.1842961081313403e-02	2.8046145123749866e-02
-2.040	4.9952408786362329e-01	2.6847379570179741e-02	2.3087664742141689e-02
-2.030	4.9975496451104490e-01	2.1842763121654063e-02	1.8123252390012556e-02
-2.020	4.9993619703494474e-01	1.6830576365114536e-02	1.3154427834036586e-02
-2.010	5.0006774131328535e-01	1.1812286575736852e-02	8.1827141825069893e-03
-2.000	5.0014956845510994e-01	6.7893629127670496e-03	3.2096371538957169e-03
-1.990	5.0018166482664894e-01	1.7632756560437279e-03	-1.7632756560437279e-03
-1.980	5.0016403207008864e-01	-3.2645045593312494e-03	-6.7344955073315171e-03
-1.970	5.0009668711501509e-01	-8.2925075088690625e-03	-1.1702493249374835e-02
-1.960	4.9997966218252160e-01	-1.3319264145509324e-02	-1.6665740053641853e-02
-1.950	4.9981300478198509e-01	-1.8343307365868144e-02	-2.1622708145798364e-02
-1.940	4.9959677770052685e-01	-2.3363172776313335e-02	-2.6571871536013647e-02
-1.930	4.9933105898516628e-01	-2.8377399457562846e-02	-3.1511706747500423e-02
-1.920	4.9901594191769122e-01	-3.3384530727861572e-02	-3.6440693542353131e-02
-1.910	4.9865153498226811e-01	-3.8383114903788318e-02	-4.1357315644520221e-02
-1.900	4.9823796182582264e-01	-4.3371706058519643e-02	-4.6260061459014401e-02
-1.890	4.9777536121123306e-01	-4.8348864776640410e-02	-5.1147424787320372e-02
-1.880	4.9726388696336010e-01	-5.3313158905447355e-02	-5.6017905537993629e-02
-1.870	4.9670370790797996e-01	-5.8263164301725734e-02	-6.0870010432461430e-02
-1.860	4.9609500780365540e-01	-6.3197465573996192e-02	-6.5702253704933766e-02
-1.850	4.9543798526660571e-01	-6.8114656819123653e-02	-7.0513157796753378e-02
-1.840	4.9473285368863806e-01	-7.3013342353600408e-02	-7.5301254043614041e-02
-1.830	4.9397984114820193e-01	-7.7892137437916398e-02	-8.0065083356469391e-02
-1.820	4.9317919031463719e-01	-8.2749668994821113e-02	-8.4803196894282340e-02
-1.810	4.9233115834569413e-01	-8.7584576319607643e-02	-8.9514156729478322e-02
-1.800	4.9143601677839965e-01	-9.2395511783263051e-02	-9.4196536504396355e-02
-1.790	4.9049405141335506e-01	-9.7181141526758053e-02	-9.8848922079548207e-02
-1.780	4.8950556219255981e-01	-1.0194014614726482e-01	-1.0346991217197948e-01
-1.770	4.8847086307084031e-01	-1.0667122137457491e-01	-1.0805811898444079e-01
-1.760	4.8739028188099570e-01	-1.1137307873840135e-01	-1.1261216882398478e-01
-1.750	4.8626416019275620e-01	-1.1604444622515658e-01	-1.1713070271049281e-01
-1.740	4.8509285316565126e-01	-1.2068406892468458e-01	-1.2161237697379218e-01
-1.730	4.8387672939591320e-01	-1.2529070966558226e-01	-1.2605586383980216e-01
-1.720	4.8261617075751523e-01	-1.2986314963952073e-01	-1.3045985200467086e-01
-1.710	4.8131157223746862e-01	-1.3440018901350054e-01	-1.3482304719716337e-01
-1.700	4.7996334176549676e-01	-1.3890064753027026e-01	-1.3914417272819607e-01
-1.690	4.7857190003821465e-01	-1.4336336509577535e-01	-1.4342197002797624e-01
-1.680	4.7713768033793585e-01	-1.4778720235406467e-01	-1.4765519916959552e-01
-1.670	4.7566112834623958e-01	-1.5217104124846831e-01	-1.5184263937964976e-01
-1.660	4.7414270195244279e-01	-1.5651378556958723e-01	-1.5598308953459189e-01
-1.650	4.7258287105709701e-01	-1.6081436148876838e-01	-1.6007536864342720e-01
-1.640	4.7098211737066231e-01	-1.6507171807763643e-01	-1.6411831631564222e-01
-1.630	4.6934093420750589e-01	-1.6928482781253679e-01	-1.6811079321509403e-01
-1.620	4.6765982627535507e-01	-1.7345268706457928e-01	-1.7205168149825861e-01
