-4.949	4.8030783815948865e-06	2.3826842773527918e-05
-4.948	4.8269052241279018e-06	2.3940191317511744e-05
-4.947	4.8508454167825219e-06	2.4054053039018914e-05
-4.946	4.8748994700549492e-06	2.4168432146193080e-05
-4.945	4.8990679026726603e-06	2.4283328854685255e-05
-4.944	4.9233512323329596e-06	2.4398747390624703e-05
-4.943	4.9477499800546884e-06	2.4514687987259471e-05
-4.942	4.9722646673604876e-06	2.4631154888870971e-05
-4.941	4.9968958211574367e-06	2.4748148346415305e-05
-4.940	5.0216439702711365e-06	2.4865672622603590e-05
-4.939	5.0465096447749730e-06	2.4983727986211008e-05
-4.938	5.0714933698017290e-06	2.5102318718156330e-05
-4.937	5.0965956910165529e-06	2.5221445105588930e-05
-4.936	5.1218171323010225e-06	2.5341111447579728e-05
-4.935	5.1471582449444919e-06	2.5461318049874332e-05
-4.934	5.1726195658513426e-06	2.5582069229917853e-05
-4.933	5.1982016338503778e-06	2.5703365311830090e-05
-4.932	5.2239049993680757e-06	2.5825210631874434e-05
-4.931	5.2497302110129803e-06	2.5947605532600388e-05
-4.930	5.2756778172256941e-06	2.6070554369200643e-05
-4.929	5.3017483726955726e-06	2.6194057502931961e-05
-4.928	5.3279424279718832e-06	2.6318119307749804e-05
-4.927	5.3542605431766549e-06	2.6442740164173301e-05
-4.926	5.3807032842536894e-06	2.6567924464698639e-05
-4.925	5.4072712115548351e-06	2.6693672609329361e-05
-4.924	5.4339648820483786e-06	2.6819989009490957e-05
-4.923	5.4607848739081785e-06	2.6946874084393830e-05
-4.922	5.4877317455242400e-06	2.7074332265003392e-05
-4.921	5.5148060788490001e-06	2.7202363989348327e-05
-4.920	5.5420084469894031e-06	2.7330973708433575e-05
-4.919	5.5693394152489512e-06	2.7460161879550188e-05
-4.918	5.5967995789028180e-06	2.7589932973132008e-05
-4.917	5.6243895142851204e-06	2.7720287466176547e-05
-4.916	5.6521098005686925e-06	2.7851229848935127e-05
-4.915	5.6799610295820868e-06	2.7982760618111719e-05
-4.914	5.7079437894776050e-06	2.8114884283886149e-05
-4.913	5.7360586722436965e-06	2.8247601362890890e-05
-4.912	5.7643062743159972e-06	2.8380916385123250e-05
-4.911	5.7926871928756929e-06	2.8514829887532784e-05
-4.910	5.8212020225997969e-06	2.8649346420211835e-05
-4.909	5.8498513667618346e-06	2.8784466540316017e-05
-4.908	5.8786358295808954e-06	2.8920194818032713e-05
-4.907	5.9075560279496889e-06	2.9056531831278704e-05
-4.906	5.9366125617123185e-06	2.9193482170558454e-05
-4.905	5.9658060427956581e-06	2.9331046433994807e-05
-4.904	5.9951370888726763e-06	2.9469229233019928e-05
-4.903	6.0246063177883715e-06	2.9608031186462319e-05
-4.902	6.0542143515872213e-06	2.9747456926404297e-05
-4.901	6.0839618060571597e-06	2.9887507092324511e-05
-4.900	6.1138493135563163e-06	3.0028186337344004e-05
-4.899	6.1438775003428830e-06	3.0169495322257706e-05
-4.898	6.1740469940085149e-06	3.0311438720614764e-05
-4.897	6.2043584342540998e-06	3.0454017214748436e-05
-4.896	6.2348124511099969e-06	3.0597235499302105e-05
-4.895	6.2654096851722235e-06	3.0741094277925313e-05
-4.894	6.2961507817526422e-06	3.0885598266577724e-05
-4.893	6.3270363782333069e-06	3.1030748190447205e-05
-4.892	6.3580671277415486e-06	3.1176548786809704e-05
-4.891	6.3892436739930641e-06	3.1323000802613460e-05
-4.890	6.4205666751851965e-06	3.1470108996839280e-05
-4.889	6.4520367860637202e-06	3.1617874137973729e-05
-4.888	6.4836546613686067e-06	3.1766301007146563e-05
-4.887	6.5154209605191542e-06	3.1915390394438187e-05
-4.886	6.5473363502953103e-06	3.2065147103127306e-05
-4.885	6.5794014978280356e-06	3.2215571945387761e-05
-4.884	6.6116170706778532e-06	3.2366669746591697e-05
-4.883	6.6439837405884085e-06	3.2518441341117416e-05
-4.882	6.6765021811519168e-06	3.2670891576708055e-05
-4.881	6.7091730724082934e-06	3.2824021310057400e-05
-4.880	6.7419970971889273e-06	3.2977835411501627e-05
-4.879	6.7749749319065109e-06	3.3132334760105514e-05
-4.878	6.8081072666006209e-06	3.3287524249131345e-05
-4.877	6.8413947901422441e-06	3.3443404780014891e-05
-4.876	6.8748381921461372e-06	3.3599981269055562e-05
-4.875	6.9084381742347844e-06	3.3757254640448703e-05
-4.874	6.9421954317272323e-06	3.3915229833475341e-05
-4.873	6.9761106588367859e-06	3.4073907795478970e-05
-4.872	7.0101845680123262e-06	3.4233293488777744e-05
-4.871	7.0444178592222830e-06	3.4393387883918819e-05
-4.870	7.0788112471809514e-06	3.4554195966424011e-05
-4.869	7.1133654487166411e-06	3.4715718730543738e-05
-4.868	7.1480811647103931e-06	3.4877961184947964e-05
-4.867	7.1829591244139789e-06	3.5040924347534858e-05
-4.866	7.2180000478897675e-06	3.5204613250622135e-05
-4.865	7.2532046612809872e-06	3.5369028935811226e-05
-4.864	7.2885736907568282e-06	3.5534176459289640e-05
-4.863	7.3241078660903982e-06	3.5700056886417581e-05
-4.862	7.3598079250301113e-06	3.5866675297474398e-05
-4.861	7.3956745975518914e-06	3.6034032781745601e-05
-4.860	7.4317086303303705e-06	3.6202134443935446e-05
-4.859	7.4679107648055611e-06	3.6370981397254748e-05
-4.858	7.5042817504827643e-06	3.6540578770721649e-05
-4.857	7.5408223247084575e-06	3.6710927702304935e-05
-4.856	7.5775332541642003e-06	3.6882033345225612e-05
-4.855	7.6144152899095840e-06	3.7053896862043906e-05
-4.854	7.6514691877165971e-06	3.7226523430738795e-05
-4.853	7.6886957091713516e-06	3.7399914238795013e-05
-4.852	7.7260956213747339e-06	3.7574074488394399e-05
-4.851	7.7636696959213480e-06	3.7749005392834373e-05
-4.850	7.8014186992201216e-06	3.7924712178721681e-05
-4.849	7.8393434140750198e-06	3.8101196084777850e-05
-4.848	7.8774446094095486e-06	3.8278462362478621e-05
-4.847	7.9157230747474514e-06	3.8456512276302696e-05
-4.846	7.9541795864903798e-06	3.8635351102594811e-05
-4.845	7.9928149362938526e-06	3.8814980131701865e-05
-4.844	8.0316299166570756e-06	3.8995404665559235e-05
-4.843	8.0706253233342823e-06	3.9176626019715883e-05
-4.842	8.1098019469755261e-06	3.9358649522308447e-05
-4.841	8.1491605977508701e-06	3.9541476514643065e-05
-4.840	8.1887020721603839e-06	3.9725112350613550e-05
-4.839	8.2284271851641801e-06	3.9909558397616280e-05
-4.838	8.2683367421608852e-06	4.0094820035857353e-05
-4.837	8.3084315632011832e-06	4.0280898658712367e-05
-4.836	8.3487124633244960e-06	4.0467799672921750e-05
-4.835	8.3891802638003540e-06	4.0655524497840318e-05
-4.834	8.4298357868156616e-06	4.0844078567131409e-05
-4.833	8.4706798657221762e-06	4.1033463326573144e-05
-4.832	8.5117133296391623e-06	4.1223684236529728e-05
-4.831	8.5529370150008725e-06	4.1414742769480145e-05
-4.830	8.5943517570772600e-06	4.1606644412711507e-05
-4.829	8.6359584003252080e-06	4.1799390665681219e-05
-4.828	8.6777577908176720e-06	4.1992987042765833e-05
-4.827	8.7197507769131313e-06	4.2187435070456686e-05
-4.826	8.7619382138949677e-06	4.2382740290552839e-05
-4.825	8.8043209524582197e-06	4.2578904256801603e-05
-4.824	8.8468998594307065e-06	4.2775932538313527e-05
-4.823	8.8896757905160246e-06	4.2973826716702518e-05
-4.822	8.9326496184123535e-06	4.3172592388390612e-05
-4.821	8.9758222099633857e-06	4.3372231162913827e-05
-4.820	9.0191944426469247e-06	4.3572748664505284e-05
-4.819	9.0627671919936840e-06	4.3774146530567598e-05
-4.818	9.1065413349971621e-06	4.3976430413422534e-05
-4.817	9.1505177682550899e-06	4.4179601978672373e-05
-4.816	9.1946973673888725e-06	4.4383666906727520e-05
-4.815	9.2390810367421216e-06	4.4588626891556455e-05
-4.814	9.2836696601194598e-06	4.4794487642046804e-05
-4.813	9.3284641513660451e-06	4.5001250880810801e-05
-4.812	9.3734653998469953e-06	4.5208922345046759e-05
-4.811	9.4186743201397470e-06	4.5417503786399244e-05
-4.810	9.4640918251407405e-06	4.5627000970599302e-05
-4.809	9.5097188288666188e-06	4.5837415678656896e-05
-4.808	9.5555562436179633e-06	4.6048753705057849e-05
-4.807	9.6016049948630891e-06	4.6261016859788945e-05
-4.806	9.6478660149262942e-06	4.6474210966978962e-05
-4.805	9.6943402230058458e-06	4.6688337865591506e-05
-4.804	9.7410285610506112e-06	4.6903403409509331e-05
-4.803	9.7879319678704216e-06	4.7119409466894907e-05
-4.802	9.8350513777867075e-06	4.7336361921662523e-05
-4.801	9.8823877394653312e-06	4.7554262671506581e-05
-4.800	9.9299420014260895e-06	4.7773117630150857e-05
-4.799	9.9777151188948050e-06	4.7992928725432310e-05
-4.798	1.0025708048109877e-05	4.8213701900995226e-05
-4.797	1.0073921748728583e-05	4.8435439115041163e-05
-4.796	1.0122357189618727e-05	4.8658146341190428e-05
-4.795	1.0171015335730527e-05	4.8881825568286736e-05
-4.794	1.0219897159553166e-05	4.9106482800370504e-05
-4.793	1.0269003644629828e-05	4.9332120056983114e-05
-4.792	1.0318335764431756e-05	4.9558743372640607e-05
-4.791	1.0367894505532927e-05	4.9786354797693050e-05
-4.790	1.0417680859570973e-05	5.0014960398020286e-05
-4.789	1.0467695821648394e-05	5.0244562254559028e-05
-4.788	1.0517940382265418e-05	5.0475166464330873e-05
-4.787	1.0568415551016724e-05	5.0706775139691846e-05
-4.786	1.0619122325687141e-05	5.0939394409138366e-05
-4.785	1.0670061718998958e-05	5.1173026416168216e-05
-4.784	1.0721234748209913e-05	5.1407677321030193e-05
-4.783	1.0772642422349671e-05	5.1643349298752411e-05
-4.782	1.0824285772738744e-05	5.1880048541669116e-05
-4.781	1.0876165819242466e-05	5.2117777256560799e-05
-4.780	1.0928283597599652e-05	5.2356541667569595e-05
-4.779	1.0980640140342864e-05	5.2596344013894508e-05
-4.778	1.1033236485903652e-05	5.2837190551818630e-05
-4.777	1.1086073673884481e-05	5.3079083552959478e-05
-4.776	1.1139152756493144e-05	5.3322029305741097e-05
-4.775	1.1192474789816999e-05	5.3566030114754632e-05
-4.774	1.1246040819155636e-05	5.3811092300953661e-05
-4.773	1.1299851911062618e-05	5.4057218201625396e-05
-4.772	1.1353909127195081e-05	5.4304414170974596e-05
-4.771	1.1408213539820732e-05	5.4552682578706985e-05
-4.770	1.1462766223282019e-05	5.4802029812778102e-05
-4.769	1.1517568256248480e-05	5.5052458275811783e-05
-4.768	1.1572620714362651e-05	5.5303974389292304e-05
-4.767	1.1627924686877060e-05	5.5556580589261212e-05
-4.766	1.1683481266777396e-05	5.5810283330731519e-05
-4.765	1.1739291551318639e-05	5.6065085083773109e-05
-4.764	1.1795356635778287e-05	5.6320992336594660e-05
-4.763	1.1851677625902261e-05	5.6578007593849506e-05
-4.762	1.1908255636912121e-05	5.6836137377719148e-05
-4.761	1.1965091773652491e-05	5.7095384226718721e-05
-4.760	1.2022187156374167e-05	5.7355754697557665e-05
-4.759	1.2079542911084766e-05	5.7617251363168026e-05
-4.758	1.2137160164482636e-05	5.7879880814731671e-05
-4.757	1.2195040045407182e-05	5.8143645659986138e-05
-4.756	1.2253183690657787e-05	5.8408552524641227e-05
-4.755	1.2311592241576924e-05	5.8674604051462015e-05
-4.754	1.2370266848176661e-05	5.8941806901407884e-05
-4.753	1.2429208655097865e-05	5.9210163751938378e-05
-4.752	1.2488418813721886e-05	5.9479681299540016e-05
-4.751	1.2547898498044041e-05	5.9750362256977435e-05
-4.750	1.2607648862276531e-05	6.0022213356375314e-05
-4.749	1.2667671072381076e-05	6.0295237345914404e-05
-4.748	1.2727966313084939e-05	6.0569440993635098e-05
-4.747	1.2788535752128147e-05	6.0844827083356300e-05
-4.746	1.2849380578588683e-05	6.1121402419422722e-05
-4.745	1.2910501984063880e-05	6.1399169821513432e-05
-4.744	1.2971901152144852e-05	6.1678136130332973e-05
-4.743	1.3033579286322872e-05	6.1958304201920210e-05
-4.742	1.3095537592276648e-05	6.2239680913339491e-05
-4.741	1.3157777274640325e-05	6.2522269157378062e-05
-4.740	1.3220299542597930e-05	6.2806075847848653e-05
-4.739	1.3283105619649772e-05	6.3091103914342405e-05
-4.738	1.3346196718251839e-05	6.3377360307420428e-05
-4.737	1.3409574082394046e-05	6.3664847994310424e-05
-4.736	1.3473238928928909e-05	6.3953573962321887e-05
-4.735	1.3537192504255837e-05	6.4243541216374588e-05
-4.734	1.3601436044958325e-05	6.4534756781137027e-05
-4.733	1.3665970802608059e-05	6.4827223699054514e-05
-4.732	1.3730798022097430e-05	6.5120949032765175e-05
-4.731	1.3795918975690483e-05	6.5415935862406393e-05
-4.730	1.3861334913939362e-05	6.5712191288585920e-05
-4.729	1.3927047099523404e-05	6.6009718429965879e-05
-4.728	1.3993056820965271e-05	6.6308524424901606e-05
-4.727	1.4059365343294299e-05	6.6608612430690982e-05
-4.726	1.4125973956311008e-05	6.6909989624269596e-05
-4.725	1.4192883945919424e-05	6.7212659201571089e-05
-4.724	1.4260096606769240e-05	6.7516628378055788e-05
-4.723	1.4327613234406819e-05	6.7821900389014743e-05
-4.722	1.4395435136496825e-05	6.8128482488655063e-05
-4.721	1.4463563616670544e-05	6.8436377951625204e-05
-4.720	1.4531999995838658e-05	6.8745594071101102e-05
-4.719	1.4600745590890810e-05	6.9056134161643733e-05
-4.718	1.4669801722265395e-05	6.9368005555786439e-05
-4.717	1.4739169729598453e-05	6.9681211607780668e-05
-4.716	1.4808850940441238e-05	6.9995759690127791e-05
-4.715	1.4878846701745568e-05	7.0311653196825240e-05
-4.714	1.4949158350053275e-05	7.0628899540786506e-05
-4.713	1.5019787251132557e-05	7.0947502156088070e-05
-4.712	1.5090734754901517e-05	7.1267468496055543e-05
-4.711	1.5162002227005388e-05	7.1588802035399567e-05
-4.710	1.5233591026500550e-05	7.1911510267802360e-05
-4.709	1.5305502533164329e-05	7.2235596709274862e-05
-4.708	1.5377738132429658e-05	7.2561068894188963e-05
-4.707	1.5450299204835173e-05	7.2887930379300791e-05
-4.706	1.5523187135078809e-05	7.3216188740837641e-05
-4.705	1.5596403319876904e-05	7.3545847576300826e-05
-4.704	1.5669949170786689e-05	7.3876914503995096e-05
-4.703	1.5743826083444015e-05	7.4209393162500014e-05
-4.702	1.5818035476737240e-05	7.4543291212086761e-05
-4.701	1.5892578766417099e-05	7.4878612333412352e-05
-4.700	1.5967457379998508e-05	7.5215364228936444e-05
-4.699	1.6042672744274896e-05	7.5553550620838394e-05
-4.698	1.6118226292109783e-05	7.5893179254487976e-05
-4.697	1.6194119472843417e-05	7.6234253894530578e-05
-4.696	1.6270353728884103e-05	7.6576782328690985e-05
-4.695	1.6346930511136533e-05	7.6920768364469193e-05
-4.694	1.6423851277238427e-05	7.7266219832555617e-05
-4.693	1.6501117500641009e-05	7.7613140583637929e-05
-4.692	1.6578730640408628e-05	7.7961538491261152e-05
-4.691	1.6656692177958502e-05	7.8311417449578190e-05
-4.690	1.6735003593892289e-05	7.8662785375765832e-05
-4.689	1.6813666380710114e-05	7.9015646207608746e-05
-4.688	1.6892682022879057e-05	7.9370007905804464e-05
-4.687	1.6972052034191090e-05	7.9725874452213507e-05
-4.686	1.7051777907261786e-05	8.0083253851664772e-05
-4.685	1.7131861162391653e-05	8.0442150130150146e-05
-4.684	1.7212303308974291e-05	8.0802571336851937e-05
-4.683	1.7293105885116439e-05	8.1164521542281975e-05
-4.682	1.7374270403903414e-05	8.1528008840364553e-05
-4.681	1.7455798415112512e-05	8.1893037346186958e-05
-4.680	1.7537691453497600e-05	8.2259615198970582e-05
-4.679	1.7619951068617092e-05	8.2627746558655723e-05
-4.678	1.7702578818233589e-05	8.2997439609705360e-05
-4.677	1.7785576252244598e-05	8.3368698557634445e-05
-4.676	1.7868944954105696e-05	8.3741531632369593e-05
-4.675	1.7952686484839342e-05	8.4115943085055921e-05
-4.674	1.8036802424938359e-05	8.4491941191583276e-05
-4.673	1.8121294368858548e-05	8.4869530249171031e-05
-4.672	1.8206163898372553e-05	8.5248718579727779e-05
-4.671	1.8291412619959808e-05	8.5629510526935725e-05
-4.670	1.8377042126676076e-05	8.6011914458777717e-05
-4.669	1.8463054043406170e-05	8.6395934766175952e-05
-4.668	1.8549449977100778e-05	8.6781579863465087e-05
-4.667	1.8636231556546729e-05	8.7168854188585264e-05
-4.666	1.8723400416341320e-05	8.7557766203111132e-05
-4.665	1.8810958175524161e-05	8.7948320391945266e-05
-4.664	1.8898906497984693e-05	8.8340525264401904e-05
-4.663	1.8987247022513965e-05	8.8734385352568101e-05
-4.662	1.9075981406575381e-05	8.9129909213775239e-05
-4.661	1.9165111318052114e-05	8.9527101427849963e-05
-4.660	1.9254638421944822e-05	8.9925970600196315e-05
-4.659	1.9344564389878765e-05	9.0326521358769106e-05
-4.658	1.9434890909018451e-05	9.0728762357322591e-05
-4.657	1.9525619670672455e-05	9.1132698272328326e-05
-4.656	1.9616752372393441e-05	9.1538337806390381e-05
-4.655	1.9708290709917163e-05	9.1945685684552568e-05
-4.654	1.9800236395272393e-05	9.2354750658324281e-05
-4.653	1.9892591145689381e-05	9.2765537502265282e-05
-4.652	1.9985356683723745e-05	9.3178055016956819e-05
-4.651	2.0078534739486777e-05	9.3592308026419090e-05
-4.650	2.0172127046897257e-05	9.4008305380749292e-05
-4.649	2.0266135354827920e-05	9.4426051954205214e-05
-4.648	2.0360561405271129e-05	9.4845556646511021e-05
-4.647	2.0455406960013065e-05	9.5266824381940051e-05
-4.646	2.0550673784621099e-05	9.5689864110676105e-05
-4.645	2.0646363648375540e-05	9.6114680807507668e-05
-4.644	2.0742478327113275e-05	9.6541283473189200e-05
-4.643	2.0839019612411448e-05	9.6969677133135356e-05
-4.642	2.0935989292921714e-05	9.7399870839281878e-05
-4.641	2.1033389160549973e-05	9.7831869668002657e-05
-4.640	2.1131221032635979e-05	9.8265682722359205e-05
-4.639	2.1229486713523325e-05	9.8701315130739363e-05
-4.638	2.1328188027852260e-05	9.9138776047219391e-05
-4.637	2.1427326802270287e-05	9.9578070652145566e-05
-4.636	2.1526904874675007e-05	1.0001920815183014e-04
-4.635	2.1626924080230626e-05	1.0046219377846681e-04
-4.634	2.1727386275199486e-05	1.0090703679054831e-04
-4.633	2.1828293314745619e-05	1.0135374247300393e-04
-4.632	2.1929647061252767e-05	1.0180232013689545e-04
-4.631	2.2031449379303337e-05	1.0225277511994328e-04
-4.630	2.2133702152564281e-05	1.0270511678611134e-04
-4.629	2.2236407271493496e-05	1.0315935052635521e-04
-4.628	2.2339566616542017e-05	1.0361548575798503e-04
-4.627	2.2443182106840544e-05	1.0407352792524709e-04
-4.626	2.2547255633311380e-05	1.0453348649929735e-04
-4.625	2.2651789117531936e-05	1.0499536697839444e-04
-4.624	2.2756784483405757e-05	1.0545917888742913e-04
-4.623	2.2862243656918205e-05	1.0592492777900546e-04
-4.622	2.2968168591291902e-05	1.0639262323213756e-04
-4.621	2.3074561214154755e-05	1.0686227085427451e-04
-4.620	2.3181423487157252e-05	1.0733388027910891e-04
-4.619	2.3288757362917838e-05	1.0780745716887934e-04
-4.618	2.3396564820948704e-05	1.0828301121240098e-04
-4.617	2.3504847836010827e-05	1.0876054812709051e-04
-4.616	2.3613608382847266e-05	1.0924007765744077e-04
-4.615	2.3722848461493783e-05	1.0972160557610204e-04
-4.614	2.3832570062575363e-05	1.1020514168379998e-04
-4.613	2.3942775207826190e-05	1.1069069180880702e-04
-4.612	2.4053465899904175e-05	1.1117826580819263e-04
-4.611	2.4164644166104475e-05	1.1166786956629553e-04
-4.610	2.4276312035645426e-05	1.1215951299708411e-04
-4.609	2.4388471545450342e-05	1.1265320204151845e-04
-4.608	2.4501124750805506e-05	1.1314894667013282e-04
-4.607	2.4614273698669924e-05	1.1364675288117481e-04
-4.606	2.4727920448450392e-05	1.1414663070257720e-04
-4.605	2.4842067079287336e-05	1.1464858618965306e-04
-4.604	2.4956715669104090e-05	1.1515262942823330e-04
-4.603	2.5071868295826615e-05	1.1565876653141809e-04
-4.602	2.5187527059160985e-05	1.1616700764288097e-04
-4.601	2.5303694074742279e-05	1.1667735893384228e-04
-4.600	2.5420371426507407e-05	1.1718983060676187e-04
-4.599	2.5537561255358879e-05	1.1770442889086923e-04
-4.598	2.5655265690634442e-05	1.1822116404757706e-04
-4.597	2.5773486853801630e-05	1.1874004236523421e-04
-4.596	2.5892226895220093e-05	1.1926107416403971e-04
-4.595	2.6011487964954422e-05	1.1978426579185035e-04
-4.594	2.6131272232427404e-05	1.2030962762815107e-04
-4.593	2.6251581863934066e-05	1.2083716608080623e-04
-4.592	2.6372419029992875e-05	1.2136689158891975e-04
-4.591	2.6493785919417909e-05	1.2189881062041899e-04
-4.590	2.6615684732092815e-05	1.2243293367480409e-04
-4.589	2.6738117665229872e-05	1.2296926728023197e-04
-4.588	2.6861086933003238e-05	1.2350782199704299e-04
-4.587	2.6984594752596576e-05	1.2404860441428981e-04
-4.586	2.7108643358290455e-05	1.2459162515298647e-04
-4.585	2.7233234981905734e-05	1.2513689086363647e-04
-4.584	2.7358371872272001e-05	1.2568441222881574e-04
-4.583	2.7484056287826017e-05	1.2623419596042310e-04
-4.582	2.7610290481333270e-05	1.2678625280270736e-04
-4.581	2.7737076735209833e-05	1.2734058952990637e-04
-4.580	2.7864417326793500e-05	1.2789721694833042e-04
-4.579	2.7992314540292598e-05	1.2845614189461188e-04
-4.578	2.8120770683188828e-05	1.2901737523767762e-04
-4.577	2.8249788057073777e-05	1.2958092387666556e-04
-4.576	2.8379368981213226e-05	1.3014679874400733e-04
-4.575	2.8509515779756230e-05	1.3071500680167950e-04
-4.574	2.8640230785491327e-05	1.3128555904561842e-04
-4.573	2.8771516347115295e-05	1.3185846250124991e-04
-4.572	2.8903374803895674e-05	1.3243372822862573e-04
-4.571	2.9035808533709757e-05	1.3301136331695399e-04
-4.570	2.9168819900490372e-05	1.3359137889034631e-04
-4.569	2.9302411276937994e-05	1.3417378210262579e-04
-4.568	2.9436585060944621e-05	1.3475858414251904e-04
-4.567	2.9571343647312577e-05	1.3534579222863066e-04
-4.566	2.9706689435873212e-05	1.3593541761446878e-04
-4.565	2.9842624853471319e-05	1.3652746758419668e-04
-4.564	2.9979152322499590e-05	1.3712195345654807e-04
-4.563	3.0116274277144278e-05	1.3771888258135592e-04
-4.562	3.0253993160646947e-05	1.3831826634319019e-04
-4.561	3.0392311428509703e-05	1.3892011215799763e-04
-4.560	3.0531231539426293e-05	1.3952443147646196e-04
-4.559	3.0670755967166290e-05	1.4013123178125434e-04
-4.558	3.0810887201719214e-05	1.4074052458911676e-04
-4.557	3.0951627727068698e-05	1.4135231745038848e-04
-4.556	3.1092980045654622e-05	1.4196662194842488e-04
-4.555	3.1234946664301317e-05	1.4258344570106677e-04
-4.554	3.1377530108664492e-05	1.4320280035894903e-04
-4.553	3.1520732915655469e-05	1.4382469360769160e-04
-4.552	3.1664557605098502e-05	1.4444913716615257e-04
-4.551	3.1809006744602957e-05	1.4507613878789752e-04
-4.550	3.1954082881192089e-05	1.4570571026000775e-04
-4.549	3.2099788592803937e-05	1.4633785940466063e-04
-4.548	3.2246126454269123e-05	1.4697259807788229e-04
-4.547	3.2393099051146706e-05	1.4760993417096150e-04
-4.546	3.2540708981883276e-05	1.4824987960892474e-04
-4.545	3.2688958865796533e-05	1.4889244235228319e-04
-4.544	3.2837851307989947e-05	1.4953763439622944e-04
-4.543	3.2987388935500615e-05	1.5018546377077460e-04
-4.542	3.3137574404961128e-05	1.5083594254144392e-04
-4.541	3.3288410345328433e-05	1.5148907880813703e-04
-4.540	3.3439899423603917e-05	1.5214488470737794e-04
-4.539	3.3592044308321802e-05	1.5280336840973200e-04
-4.538	3.3744847679738984e-05	1.5346454212249991e-04
-4.537	3.3898312218405568e-05	1.5412841408724579e-04
-4.536	3.4052440631625891e-05	1.5479499658321280e-04
-4.535	3.4207235629842880e-05	1.5546429792335240e-04
-4.534	3.4362699927818104e-05	1.5613633045857264e-04
-4.533	3.4518836260453840e-05	1.5681110257410050e-04
-4.532	3.4675647363714002e-05	1.5748862669317506e-04
-4.531	3.4833135988584166e-05	1.5816891127340985e-04
-4.530	3.4991304903488814e-05	1.5885196881081906e-04
-4.529	3.5150156868664760e-05	1.5953780783590235e-04
-4.528	3.5309694679249831e-05	1.6022644091817070e-04
-4.527	3.5469921117002296e-05	1.6091787666150950e-04
-4.526	3.5630838995093048e-05	1.6161212770853791e-04
-4.525	3.5792451123338479e-05	1.6230920273752628e-04
-4.524	3.5954760326299887e-05	1.6300911446531216e-04
-4.523	3.6117769437226315e-05	1.6371187164421777e-04
-4.522	3.6281481312648246e-05	1.6441748706563217e-04
-4.521	3.6445898799246686e-05	1.6512596955665107e-04
-4.520	3.6611024767684776e-05	1.6583733198393666e-04
-4.519	3.6776862099041489e-05	1.6655158324980227e-04
